cnpj_basico;razao_social;natureza_juridica;qualificacao_responsavel;capital_social;porte_empresa;ente_federativo_responsavel
62885199;ARMC EMPRESARIAL LTDA;2062;49;3022000.0;03;
62888225;BS IMOVEIS E GESTAO LTDA;2062;49;2500000.0;03;
62893798;FLORESTA JIAWEI EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;49;3335000.0;03;
62894363;LOPESFIT PEDERNEIRAS ACADEMIA LTDA;2062;49;2500000.0;03;
62896451;TRIART LOCACAO DE ESTANDES PROMOCIONAIS LTDA;2062;49;2666670.0;03;
62896614;COD PARTICIPACOES & TERCEIRIZACAO LTDA;2062;49;2500000.0;03;
62898541;AGROPECUARIA SAO JOAQUIM LTDA;2062;49;9633000.0;03;
62906678;R&A ALMEIDA EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;2400000.0;03;
62906732;JRWA LOTERIAS LTDA.;2062;49;15000000.0;03;
62908566;REMK AGROPECUARIA E PARTICIPACOES LTDA;2062;49;3168074.0;03;
62914424;SHOPPING DO BUZEIRA LTDA;2062;49;5000000.0;03;
62915449;AOS ONI GR EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;49;3500000.0;03;
62917065;MAGIC ROAD TECHNOLOGY BRAZIL LTDA;2062;49;10000000.0;03;
62917344;EDG HOLDING LTDA;2062;49;2500000.0;03;
62917506;AMIGOS DA ENERGIA LTDA;2062;49;2540000.0;03;
62930401;RR VIAL NEGOCIOS IMOBILIARIOS LTDA;2062;49;4000000.0;03;
62934107;H G DE OLIVEIRA PARTICIPACOES LTDA;2062;49;7458000.0;03;
62934243;MICHAEL RODRIGUES LTDA;2062;49;20000000.0;03;
62937664;SCOSSA LTDA;2062;49;3328264.0;03;
62938012;KAZA MIZ PARTICIPACOES LTDA;2062;49;5482606.0;03;
62938198;IDEAL EMPREENDIMENTOS E INCORPORACOES DE IMOVEIS LTDA;2062;49;11539765.0;03;
62939204;M. A. TRULLI ADMINISTRACAO E PARTICIPACOES LTDA;2062;49;2988053.0;03;
62941461;PRADO MARINA PARTICIPACOES E EMPREENDIMENTOS IMOBILIARIOS SPE LTDA;2062;05;6000000.0;03;
62941769;TOPLER GESTAO PATRIMONIAL LTDA;2062;49;4520000.0;03;
62958977;MANCHA VERDE AGRONEGOCIOS LTDA;2062;49;2450000.0;03;
62966320;CASAGRANDE IMOVEIS LTDA;2062;49;10000000.0;03;
62967985;VETTORI LOCACAO E ADMINISTRACAO DE IMOVEIS LTDA;2062;49;2492800.0;03;
62971677;VILLAGRAN COMERCIO DE IMOVEIS PROPRIOS LTDA;2062;49;5000000.0;03;
62971842;NEXO AURUM PARTNERS LTDA;2062;49;3000000.0;03;
62978936;JB INVESTIMENTOS & PARTICIPACOES LTDA;2062;49;14368944.0;03;
62982931;JAK SERVICE LTDA;2062;49;3305000.0;03;
62983415;VIVA LAR IMOVEIS PROPRIOS LTDA;2062;49;3170000.0;03;
62984686;XTEN TRADING BRASIL LTDA;2062;49;10000000.0;03;
62989598;SOCIUS ASSESSORIA EDUCACIONAL LTDA;2062;49;9651000.0;03;
62990849;A.G.E PARTICIPACOES IMOBILIARIAS LTDA;2062;49;2050000.0;03;
62991215;AGROPECUARIA MMC LTDA;2062;49;2810320.0;03;
62992083;ALDP TREINAMENTO E CONSULTORIA LTDA;2062;49;2775000.0;03;
62993034;SINHA CHICA HOLDING LTDA;2062;49;2172000.0;03;
62993939;MAT MELUKUNNEL FAMILY HOLDING CONSULTORIA EMPRESARIAL LTDA;2062;49;2306828.0;03;
62994257;SSA EMPREENDIMENTOS HOLDING LTDA;2062;49;11340000.0;03;
62999825;CAMPOS CHAGAS LTDA;2062;49;5070518.0;03;
63000064;JJL INVESTIMENTOS LTDA;2062;49;4000000.0;03;
63001084;CONDOMINIO EMPRESARIAL PARNAIBA SPE LTDA;2062;49;2880000.0;03;
63003867;PROTEPLAST INDUSTRIA E COMERCIO DE PROTECAO PLASTICA - EIRELI;2305;65;5021281.0;03;
63005153;DI PAY INSTITUICAO FINANCEIRA LTDA;2062;49;7800000.0;03;
63009182;FLORAI ADMINISTRACAO E PARTICIPACAO LTDA;2062;49;6668600.0;03;
63009801;JKA ADMINISTRADORA DE BENS LTDA;2062;49;3357452.65;03;
63012147;C.B.C. PARTICIPACOES E ADMINISTRACAO DE BENS PROPRIOS LTDA;2062;49;2101972.0;03;
63019275;J.A.S ADMINISTRADORA LTDA;2062;49;2024295.0;03;
63022379;C DA C CARVALHO LTDA;2062;49;3000000.0;03;
63022958;AVANTE & CIA LTDA;2062;49;2884075.0;03;
63023901;USINAR SOLUCOES ASFALTICAS LTDA;2062;49;2050000.0;03;
63026972;INSIEME EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;49;2910000.0;03;
63027259;MACHADO E NASCIMENTO ADMINISTRADORA DE BENS E PARTICIPACOES LTDA;2062;49;2040510.0;03;
63027670;AGUA LIMPA PARTICIPACOES E INVESTIMENTOS LTDA;2062;05;6259992.0;03;
63029471;RESIDENCIAL DIAMANTE EMPREENDIMENTOS SPE LTDA;2062;49;4000000.0;03;
63029485;GTV PARTICIPACOES E EMPREENDIMENTOS LTDA;2062;49;3000000.0;03;
63030303;JSR CONSTRUTORA INCORPORADORA E INTERMEDIADORA LTDA;2062;49;3000000.0;03;
63032970;CONSTRUTORA E R FERNANDES LTDA;2062;49;2500000.0;03;
63033844;S. R. CANALLI LTDA;2062;49;11000200.0;03;
63047983;JCR HOLDING LTDA;2062;49;2600000.0;03;
63050415;ADMAZE CONSULTORIA E SERVICOS ADMINISTRATIVOS LTDA;2062;05;3000000.0;03;
63055739;KVG X HOLDING LTDA;2062;49;1133747278.36;03;
63057160;R.M. INVESTIMENTOS LTDA;2062;49;7580500.0;03;
63060831;AETHELON CULTIVO DE FRUTAS LTDA;2062;49;6121912.0;03;
63061138;MANENTI ADMINISTRACAO E LOCACOES LTDA;2062;49;5000000.0;03;
63063779;PATRIMONIAL FERREIRA LTDA;2062;49;5857410.0;03;
63068412;ZAMPROGNO PARTICIPACOES LTDA;2062;49;5988414.0;03;
63069779;J. LOTT LTDA;2062;49;2341000.0;03;
63069855;OGM PARTICIPACOES LTDA;2062;49;12000000.0;03;
63072910;RFER EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;4995447.0;03;
63076697;THOME PRESTACAO DE SERVICOS AGROPECUARIOS LTDA;2062;49;11846017.0;03;
63081990;BOLF SARAN ALUGUEL DE IMOVEIS LTDA;2062;49;5720152.0;03;
63089313;CATUEIRO EMPREENDIMENTOS LTDA;2062;49;2070000.0;03;
63090632;FCV AGROPECUARIA LTDA;2062;49;5062926.0;03;
63095227;ORIZON PAY INSTITUICAO DE PAGAMENTO LTDA;2062;49;5000000.0;03;
63095744;RILDO DA SILVA ABREU LTDA;2062;49;2213000.0;03;
63095917;CGTP PARTICIPACOES LTDA;2062;49;2313566.0;03;
63101514;N E M PARTICIPACOES LTDA;2062;49;3240000.0;03;
63115681;GAGI EMPREENDIMENTOS LTDA;2062;49;3927164.0;03;
63116051;JF HOLDING ADM LTDA;2062;49;6750000.0;03;
63117853;F.A.S. PARTICIPACOES DE FAMILIA ANDREZ SAITO LTDA;2062;49;2477018.0;03;
63119591;MAGNISTSKY ADMINISTRADORA LTDA;2062;49;4954568.84;03;
63121692;S&C AGRO LTDA;2062;49;8400000.0;03;
63123720;DUVETINI PARTICIPACOES LTDA;2062;49;6000000.0;03;
63124139;CSD PATRIMONIAL LTDA;2062;49;5271871.0;03;
63128811;BGM COMERCIO DE ALIMENTOS LTDA;2062;49;3500000.0;03;
63129301;NOSSA SENHORA DA GUIA AGRICOLA LTDA;2062;49;2249000.0;03;
63129336;POUSO ALTO AGRONEGOCIOS LTDA;2062;49;2300000.0;03;
63130045;AMS ADMINISTRACAO E PARTICIPACOES LTDA;2062;49;7050000.0;03;
63133242;M15B3 EMPREENDIMENTOS IMOBILIARIOS SPE LTDA;2062;49;5300000.0;03;
63133743;MARCELINO & FILHAS ADMINISTRACAO DE BENS PROPRIOS LTDA;2062;49;5040000.0;03;
63134048;G & A ADMINISTRACAO DE IMOVEIS LTDA;2062;49;3000000.0;03;
63135885;GRANJA MISAKI LTDA;2062;49;13568821.66;03;
63140413;HOLDING CINQUI LTDA;2062;49;3344708.89;03;
63140912;CARANGA CAMINHOES DO BRASIL LTDA;2062;49;2304600.0;03;
63141914;BRASIL TRANSPORTES LTDA;2062;49;3501000.0;03;
63153240;ABRAAO BEZERRA PIMENTEL LTDA;2062;49;4000000.0;03;
63154032;MIYASAKI ADMINISTRACAO E LOCACAO LTDA;2062;49;2410000.0;03;
63155751;E. A. S.  - ADMINISTRADORA DE BENS PROPRIOS LTDA;2062;49;3949100.0;03;
63158014;LAR FAMILY LTDA;2062;49;3242447.55;03;
63161016;ANDRADE HOLDINGS LTDA;2062;49;2720000.0;03;
63162877;AGROPECUARIA AF BANDEIRANTES LTDA;2062;49;26300000.0;03;
63164330;THE FIVE EMPREENDIMENTOS LTDA;2062;49;17520000.0;03;
63165868;V.R.Z. PARTICIPACOES LTDA;2062;49;6308169.0;03;
63169289;ZGODA - PARTICIPACOES E INVESTIMENTOS LTDA;2062;49;15500000.0;03;
63170541;BLUMENAU ATIVIDADES FISICAS LTDA;2062;49;2250100.0;03;
63170594;IONTECH PAVEMENT LTDA;2062;49;6800000.0;03;
63171669;A.F.F. PARTICIPACOES LTDA;2062;49;6308171.0;03;
63173597;TECHWAVE HOLDING LTDA;2062;05;2630000.0;03;
63174797;QUALITTE ADMINISTRADORA DE BENS LTDA;2062;49;17000000.0;03;
63176779;RIVIERA EMPREENDIMENTOS E INCORPORADORA LTDA;2062;49;2500000.0;03;
63183993;CASTRO LOPES PARTICIPACOES LTDA;2062;49;2399530.0;03;
63186515;ILHAS HOLDING LTDA;2062;49;7491623.0;03;
63188613;LAZULI GESTAO E SERVICOS LTDA;2062;49;4550000.0;03;
63195437;AGROPECUARIA RODRIGUES FERNANDES LTDA;2062;49;39255534.0;03;
63196378;FAZENDA BURGEL LTDA;2062;49;2400000.0;03;
63198151;BLUE GESTAO PATRIMONIAL LTDA;2062;05;4260000.0;03;
63199395;J.V.J DREAM HOUSE LTDA;2062;49;2861826.0;03;
63201262;CHAYIM PARTICIPACOES LTDA;2062;49;6185760.0;03;
63203390;CLANDS BEACH GROUP LTDA;2062;49;2655000.0;03;
63209769;A & Z PARTICIPACOES E GESTAO DE BENS LTDA;2062;05;4211510.0;03;
63210480;GRANJA FORTALEZA LTDA;2062;49;3212719.0;03;
63215972;META PARTICIPACOES LTDA;2062;49;2477900.0;03;
63216471;AGRO ALLIANCE NORDESTE LTDA;2062;49;9224793.0;03;
63217284;F M L ADMINISTRACAO DE BENS LTDA;2062;49;3497000.0;03;
63219330;EDNALDO BORGES SODRE LTDA;2062;49;2800000.0;03;
63222279;CORSO PARTICIPACOES EMPREENDIMENTOS LTDA;2062;49;5715850.0;03;
63222338;V4 SOCIEDADE LTDA;2062;49;2995000.0;03;
63224798;LC RIEDI LTDA;2062;49;2020000.0;03;
63227065;BRAD AVIACAO AGRICOLA LTDA;2062;49;5000000.0;03;
63228240;SR TRADE EXPORTACAO E MINERACAO LTDA;2062;49;50000000.0;03;
63228359;PS TRADE EXPORTACAO E MINERACAO LTDA;2062;49;50000000.0;03;
63229553;WEBFOCO TELECOMUNICACOES LTDA;2062;49;5500000.0;03;
63231261;GROW FIT ACADEMIA PERIMETRAL LTDA;2062;49;3600000.0;03;
63232048;RIBEIRO HOLDING LTDA;2062;49;4220000.0;03;
63232421;R & R IMPORTADORA FITNESS LTDA;2062;49;2500000.0;03;
63232947;FRANCISQUETTI PARTICIPACOES SOCIETARIAS LTDA;2062;49;2240322.0;03;
63234703;CASTRO & SOUZA LTDA;2062;49;3237688.0;03;
63236978;KOLLING PARTICIPACOES EMPREENDIMENTOS LTDA;2062;49;2700000.0;03;
63240662;URBANO ADMINISTRADORA LTDA;2062;49;2015000.0;03;
63243104;GL PARTNERS HOLDING LTDA;2062;49;10735000.0;03;
63243581;CORE ASSETS GROUP PARTICIPACOES LTDA;2062;49;3000000.0;03;
63243898;EQUITY BELA VISTA SPE LTDA;2062;49;3000000.0;03;
63245395;MENDES ATHAYDE PARTICIPACOES LTDA;2062;49;2600000.0;03;
63245417;BERNARDI LTDA;2062;49;3210000.0;03;
63245434;AGRO DAMETTO LTDA;2062;49;35697000.0;03;
63249770;SAV - SOCIEDADE AGROPECUARIA VERTICAL THC LTDA;2062;49;15000000.0;03;
63250480;CORFAC PARTICIPACOES LTDA;2062;49;3730589.98;03;
63262970;GIANASI EMPREENDIMENTOS E CONSULTORIA LTDA;2062;05;3500000.0;03;
63268056;ALOINFO COMERCIO TECNOLOGIA SERVICOS E LOCACOES LTDA;2062;49;4000000.0;03;
63268637;AGROPECUARIA MCM LTDA;2062;49;3890000.0;03;
63269551;GGCARDVEICULO LTDA;2062;49;4000000.0;03;
63270748;MECADIESEL PECAS E SERVICOS MECANICOS LTDA;2062;49;3000000.0;03;
63272907;CELICRED EMPRESA SIMPLES DE CREDITO LTDA.;2062;49;3000000.0;03;
63276296;MONTE BRANCO EMPREENDIMENTOS LTDA;2062;49;2532950.0;03;
63276360;GRACIOSA AMBIENTAL E EMPREENDIMENTOS LTDA;2062;49;4000000.0;03;
63277813;DIMAS HOLDING PATRIMONIAL RESIDENCIAL LTDA;2062;49;2159200.0;03;
63280408;AGRO-BASSO AGRICOLA LTDA;2062;49;49925000.0;03;
63281006;KF PARTICIPACOES LTDA;2062;49;2406000.0;03;
63281031;DINIZ HOLDING RURAL LTDA;2062;49;2406000.0;03;
63281066;L&L HOLDING RURAL LTDA;2062;49;2406000.0;03;
63281090;QUATRO ESTRELAS PARTICIPACOES LTDA;2062;49;4984000.0;03;
63283404;2PMC EMPRENDIMENTOS IMOBILIARIOS LTDA;2062;49;6300000.0;03;
63284968;MARCHIORETTO ADMINISTRADORA DE BENS LTDA;2062;49;3000000.0;03;
63286290;ZANDONADE PATRIMONIAL LTDA;2062;49;2542000.0;03;
63288646;MAGALHAES ANTUNES DE ALMEIDA LTDA;2062;49;2093000.0;03;
63289207;HOLDING G.R.A EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;7187700.0;03;
63289285;PONTES PATRIMONIAL LTDA;2062;49;4900000.0;03;
63290486;PONTO CERTO ARMAZENS GERAIS LTDA;2062;49;7150000.0;03;
63291385;NISHICORP NEGOCIOS IMOBILIARIOS LTDA;2062;49;2657000.0;03;
63297508;NS ADMINISTRACAO DE IMOVEIS PROPRIOS LTDA;2062;49;3950000.0;03;
63297637;FACTA PATRIMONIAL LTDA;2062;49;2260000.0;03;
63298757;PDR GRANJA SITIO SERRA DOS CABOCLOS LTDA;2062;49;3000000.0;03;
63299925;LUIS FELIPE DO VALLE RIBEIRO LTDA;2062;49;6000000.0;03;
63302635;FIRENZE MARTINS ADMINISTRACAO E PARTICIPACOES LTDA;2062;49;7905000.0;03;
63304144;TANCAGEM BRASIL 116 LTDA;2062;49;3500000.0;03;
63305427;JN ADMINISTRADORA DE BENS LTDA;2062;49;6700000.0;03;
63306244;ROSANA EMPREENDIMENTOS LTDA;2062;49;2051000.0;03;
63306822;MANA LEITE E MEL PARTICIPACOES LTDA;2062;49;2943522.0;03;
63309015;DA LUZ ADMINISTRACAO E PARTICIPACOES LTDA;2062;49;3340055.8;03;
63310840;M&A PATRIMONIAL LTDA;2062;49;2630000.0;03;
63314001;SAO MIGUEL AVIACAO SPE LTDA;2062;49;15000000.0;03;
63314665;ATALLA E OLIVEIRA ADMINISTRACAO E PARTICIPACOES LTDA;2062;49;2359286.0;03;
63317950;TOKO PERILLO SACARIAS LTDA;2062;49;3200000.0;03;
63319151;SPM COMERCIO DE MOTOCICLETAS LTDA;2062;49;3000000.0;03;
63321369;B. JOSE MENEZES CORREA SOLUCOES EMPRESARIAIS LTDA;2062;49;2500000.0;03;
63321680;PROHAG HOLDING PATRIMONIAL LTDA;2062;49;2565146.7;03;
63323626;MAKE ADMINISTRACAO E LOCACAO DE IMOVEIS PROPRIOS LTDA;2240;49;2950000.0;03;
63324448;WSB GESTAO EMPRESARIAL LTDA;2062;49;4165000.0;03;
63324521;JI INCORPORACOES IMOBILIARIAS LTDA;2062;49;2200000.0;03;
63327139;SETE SOLUCOES INCORPORACAO LTDA;2062;49;5000000.0;03;
63329513;LULIAR SERVICOS ADMINISTRATIVOS LTDA;2062;49;6000000.0;03;
63331465;BORGES E FILHOS PATRIMONIAL LTDA;2062;49;2390800.0;03;
63333899;CW AUTO PARTS LTDA;2062;05;5000000.0;03;
63335262;LEITE E SILVA EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;05;5956617.0;03;
63335377;WF ADMINISTRACAO DE BENS PROPRIOS SOCIEDADE UNIPESSOAL LTDA;2062;49;3000000.0;03;
63336613;SELVAVIDA MEDICAL LTDA;2062;49;2500000.0;03;
63336939;CREDI FACIL EMPRESA SIMPLES DE CREDITO LTDA;2062;49;2500000.0;03;
63337110;MAY & LIZ ADMINISTRACAO LTDA;2062;49;2520000.0;03;
63337607;G & J MENEZES PARTICIPACOES LTDA;2062;49;4650000.0;03;
63338284;V & V MENEZES PARTICIPACOES LTDA;2062;49;6870000.0;03;
63338682;PALESTRA AGROPECUARIA E PARTICIPACOES LTDA;2062;49;5185000.0;03;
63342264;JHSN HOLDING LTDA;2062;49;2115000.0;03;
63347958;YHWH IMOBILIARIA LTDA;2062;49;3150000.0;03;
63348540;JUNQUEIRA & CASTRO ADMINISTRA LTDA;2062;49;5825000.0;03;
63349794;ECOBIO GLOBAL SUL LTDA;2062;49;3500000.0;03;
63350238;TAHAN SANTA RITA DA ESTIVA ADMINISTRACAO E PARTICIPACOES LTDA;2062;49;3470000.0;03;
63350574;TAHAN CRUZEIRO DO OESTE ADMINISTRACAO E PARTICIPACOES LTDA;2062;49;17933200.0;03;
63352227;JVS HOLDING FAMILIAR LTDA;2062;49;2005000.0;03;
63353170;VIVATELL CORPORATE LTDA;2062;49;4100000.0;03;
63356216;PENTAGONO CONSTRUCOES E SERVICOS LTDA;2062;49;32500000.0;03;
63357411;AGRO CANAA LTDA;2062;49;3000000.0;03;
63357440;LOCACAO DE EQUIPAMENTOS MEDICOS PINHAIS LTDA;2062;49;5236000.0;03;
63358338;BOSELO E BOSELO AGRO E PARTICIPACOES LTDA;2062;49;2958760.0;03;
63370913;REG FAMILIA HOLDING LTDA;2062;49;2496226.0;03;
63372451;E.CRAWFORD & J. J. FERRARINI LTDA;2062;49;4970000.0;03;
63378256;TREVO HOLDINGS LTDA;2062;49;2496567.0;03;
63378303;MARJ PARTICIPACOES SOCIETARIAS LTDA;2062;49;2496567.0;03;
63378664;COSTA & SILVA HOLDING LTDA;2062;49;3663106.0;03;
63390734;JRG HOLDING LTDA;2062;49;2050000.0;03;
63390740;DIAMANTE EMPRESA PATRIMONIAL E PESSOAL LTDA;2062;49;4000000.0;03;
63391004;ASCHENKEL PARTICIPACOES LTDA;2062;49;3000000.0;03;
63391150;BRASPAN HOLDING FAMILIAR LTDA;2062;49;4229500.0;03;
63393867;JOMAR IMOBILIARIA HOLDING LTDA;2062;49;3768631.62;03;
63394907;TELES PATRIMONIAL LTDA;2062;49;7275000.0;03;
63395240;RUAH PARTICIPACOES LTDA;2062;05;3433085.65;03;
63401240;ABARCA GOMES PARTICIPACOES LTDA;2062;05;4700000.0;03;
63401828;JL3C ADMINISTRADORA DE BENS LTDA;2062;49;3695000.0;03;
63402111;RISCHIOTO PARTICIPACOES LTDA;2062;49;2001000.0;03;
63403382;DIAS ADMINISTRADORA DE BENS LTDA;2062;49;3220000.0;03;
63404058;JPS LOCACOES LTDA;2062;49;2705000.0;03;
63405991;H ANTUNES JUNIOR GESTAO PATRIMONIAL E AGRO LTDA;2062;49;5000000.0;03;
63406499;MAPE SF ADMINISTRACAO DE BENS PROPRIOS LTDA;2062;49;2056000.0;03;
63406945;RANCHO 7 LAGOS LTDA;2062;49;3000000.0;03;
63410915;INSTITUTO LEONICE LTDA;2062;05;4136361.61;03;
63412211;PARADRIVE DISTRIBUIDORA AUTOMOTIVA LTDA;2062;49;2500000.0;03;
63414408;AGRO PAOLETTI LTDA;2062;49;13500000.0;03;
63414602;JARDIM FLORENCA EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;2000200.0;03;
63417129;J.J HOLDING FAMILIAR PATRIMONIAL LTDA;2062;49;4500000.0;03;
63417172;NOGUEIRA BRITO ADMINISTRACAO LTDA;2062;49;4763774.0;03;
63420540;CALLUNA PARTICIPACOES LTDA;2062;49;2784454.63;03;
63420590;COTRAL CONSTRUCOES E TRANSPORTES DO MARANHAO LTDA;2062;49;2500000.0;03;
63420979;GGS PATRIMONIAL LTDA;2062;49;2098404.0;03;
63423566;INM PATRIMONIAL E SERVICOS LTDA;2062;49;2470439.0;03;
63425822;RG CHAVES E SOARES LTDA;2062;49;3049019.0;03;
63427676;MAPE LOCACOES E EMPREENDIMENTOS LTDA;2062;05;2750000.0;03;
63427795;AF EMPREENDIMENTOS E INVESTIMENTOS LTDA;2062;49;4000000.0;03;
63427851;EDIFICA HOLDING LTDA;2062;49;8500000.0;03;
63429487;ERGON HOLDING IMOBILIARIA LTDA;2062;49;6132657.0;03;
63432149;SMART HOME II REAL PARQUE SPE LTDA;2062;05;2036422.99;03;
63433081;ECB GERENCIAMENTO DE RESIDUOS LTDA;2062;49;10000000.0;03;
63434782;DORIANE ADMINISTRACAO E PARTICIPACOES LTDA;2062;49;18550238.0;03;
63435513;HOLDING ESTANCIA FORTALEZA LTDA;2062;49;11150000.0;03;
63437335;ORLA DO SERTAO SPE LTDA;2062;49;30700000.0;03;
63437447;PLANALTO GURGUEIA AGROPECUARIA LTDA;2062;49;7188182.0;03;
63439328;B H DO CARMO GESTAO PATRIMONIAL LTDA;2062;49;3820000.0;03;
63442134;HOLDING ESTANCIA SANTA TEREZA LTDA;2062;49;11150000.0;03;
63446293;AMERICA DO SUL EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;49;2100000.0;03;
63446357;SB HOLDING LTDA;2062;49;5000000.0;03;
63446689;VWS EMPREENDIMENTOS LTDA;2062;49;5400000.0;03;
63449690;PERRONE FERNANDES PARTICIPACOES LTDA;2062;49;2084816.0;03;
63450830;HOLDING NO LTDA;2062;49;25917000.0;03;
63451123;Mendes Pereira Holding LTDA;2062;05;2194458.0;03;
63451362;L. BELIZARIO EMPREENDIMENTOS LTDA;2062;05;3128900.0;03;
63451434;AO PATRIMONIAL E EMPREENDIMENTOS LTDA;2062;49;3130000.0;03;
63451463;PRICEVICIUS PARTICIPACOES LTDA;2062;49;9510000.0;03;
63451513;GSVF AGROPECUARIA LTDA;2062;49;6000000.0;03;
63452010;Familia Ferreira dos Santos Holding LTDA;2062;05;2394932.0;03;
63452558;BOA VISTA NEGOCIOS IMOBILIARIOS LTDA;2062;49;4702544.0;03;
63453170;ALVES & RAMIRES EMPREENDIMENTOS E GESTAO DE NEGOCIOS LTDA;2062;49;2900000.0;03;
63453711;VL EMPRESARIAL LTDA;2062;05;2512665.0;03;
63453870;H. WADA EMPRENDIMENTOS LTDA;2062;49;3500000.0;03;
63458123;INSTITUTO SILVA DE ASSUNTOS IMOBILIARIOS E JURIDICOS LTDA;2062;49;2500000.0;03;
63458402;AMG-LOC LTDA;2062;49;7051000.0;03;
63460517;HP PARTICIPACOES LTDA;2062;49;3230000.0;03;
63463787;SAO JOAO EMPREENDIMENTOS LTDA;2062;49;19884805.0;03;
63463810;PASTORELLO E FORNARI LTDA;2062;49;11500000.0;03;
63469120;PREMA PARTICIPACOES LTDA;2062;49;5000000.0;03;
63476821;LOSCHI PARTICIPACOES LTDA;2062;49;3460000.0;03;
63478251;AGI NEGOCIOS LTDA;2062;49;3489000.0;03;
63478989;MUSSI ADMINISTRACAO E PARTICIPACAO LTDA;2062;49;2190992.0;03;
63481437;J&E GESTAO IMOBILIARIA LTDA;2062;49;5605000.0;03;
63481558;ALMC PATRIMONIAL, NEGOCIOS E IMOVEIS LTDA.;2062;05;2375360.0;03;
63481730;LINEAR ADMINISTRADORA DE BENS LTDA;2062;49;2640000.0;03;
63481966;CA3 PARTICIPACOES IMOBILIARIAS LTDA;2062;05;2126052.0;03;
63482930;M.N.S ADMINISTRACAO LIMITADA;2062;49;3900000.0;03;
63483972;MUNHOZ E ARAUJO ADMINISTRACAO DE IMOVEIS LTDA;2062;49;2890400.0;03;
63487343;VO CHICO HOLDING PARTICIPACOES LTDA;2062;49;2050000.0;03;
63487677;DIG FRATELLI PARTICIPACOES LTDA;2062;49;7650300.0;03;
63489061;CHIQUINHO ADMINISTRADORA DE BENS PROPRIOS LTDA;2062;49;2298000.0;03;
63489987;AGROPECUARIA SERRAZUL LTDA;2062;49;2329973.0;03;
63490089;INOVAR INVESTIMENTOS E PARTICIPACOES LTDA;2062;49;13300000.0;03;
63491396;NOSSA LAJE LTDA;2062;49;3000000.0;03;
63492376;T&G C PRESTACAO DE SERVICOS LTDA;2062;49;4972000.0;03;
63493454;GERALDO VASCONCELOS CONSULTORIA LTDA;2062;05;2302257.0;03;
63494534;LCD EMPREENDIMENTOS E CONSULTORIA LTDA;2062;49;3906590.0;03;
63495201;TAGAWA INC HOLDING LTDA;2062;49;5000000.0;03;
63495412;ESV HOLDING LTDA;2062;49;2368000.0;03;
63499322;LEGACY HOLDINGS LTDA;2062;49;5000000.0;03;
63500153;RESIDENCIAL VILLAGGIO MORANDI SPE LTDA;2062;49;2500000.0;03;
63500718;JR MASTER LTDA;2062;49;10733240.0;03;
63500792;FAZENDA SANTA TEREZINHA LTDA;2062;49;11555280.0;03;
63504282;RIBEIRO CHERMACK ADMINISTRADORA DE IMOVEIS LTDA;2062;49;5259168.0;03;
63504952;WAPT HOLDING LTDA;2062;49;3810000.0;03;
63505221;NR EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;49;2200000.0;03;
63505413;JARLOC PARTICIPACOES LTDA;2062;49;3296000.0;03;
63506930;MALIKA GESTAO DE ATIVOS PROPRIOS LTDA;2062;49;5770000.0;03;
63511636;FACILITA CREDI EMPRESA SIMPLES DE CREDITO LTDA;2062;49;2500000.0;03;
63512418;BATTISTELLO PARTICIPACOES LTDA;2062;49;6724650.0;03;
63513076;TZ HOLDING PARTICIPACOES LTDA;2062;49;3938000.0;03;
63513166;ALTAVISTA EMPREENDIMENTOS LTDA;2062;49;2500000.0;03;
63517279;SCHIAVON EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;49;7470080.0;03;
63520227;GALEGO BARROS HOLDING LTDA;2062;49;20140325.0;03;
63523295;HDL AGRICOLA LTDA;2062;49;8607218.0;03;
63523467;HOLDING BURGARELLI LTDA;2062;05;2966998.0;03;
63524529;BRAVALAR PARTICIPACOES LTDA;2062;05;3834460.0;03;
63527946;HEIDEMANN EMPREENDIMENTOS LTDA;2062;49;6000000.0;03;
63531621;MACIEL HOLDING PATRIMONIAL LTDA;2062;49;2878465.0;03;
63532704;RGLL ADMINISTRACAO DE BENS PROPRIOS LTDA;2062;49;2503696.0;03;
63533117;MB ADMINISTRACAO E INVESTIMENTO LTDA;2062;49;2870000.0;03;
63533398;POTREIRO MINERACAO E EXPLORACAO MINERAL LTDA;2062;49;4358400.0;03;
63534310;PINHEIRO COMERCIO ALIMENTICIO LTDA;2062;49;8000000.0;03;
63536497;RESIDENCIAL PARQUE TUCANO SPE LTDA;2062;49;12210000.0;03;
63536947;BVK HOLDING E EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;2680300.0;03;
63537966;SIQUEIRA CAMPOS PARTICIPACOES E INVESTIMENTOS LTDA;2062;49;5880882.0;03;
63542700;SANCHES RENTAL GESTAO DE BENS LTDA;2062;49;2143870.0;03;
